,complexity,loss,equation,score,sympy_format,lambda_format
0,1,3.5410332e-07,5.189795e-7,0.0,5.18979500000000e-7,PySRFunction(X=>5.18979500000000E-7)
1,3,1.6510211e-07,x3 * 5.1754755e-6,0.3815123019893771,x3*5.1754755e-6,PySRFunction(X=>x3*5.1754755e-6)
2,5,1.6421316e-07,(x0 + x3) * 5.187578e-6,0.0026993955038292173,(x0 + x3)*5.187578e-6,PySRFunction(X=>(x0 + x3)*5.187578e-6)
3,7,8.9006065e-09,(x3 * 5.143434e-6) + (x0 * 0.0018189613),1.4575229597431696,x0*0.0018189613 + x3*5.143434e-6,PySRFunction(X=>x0*0.0018189613 + x3*5.143434e-6)
4,9,2.6959865e-10,((x3 * 5.1776906e-6) + (x0 * 0.0019233674)) + 9.5209005e-5,1.7484701639292959,x0*0.0019233674 + x3*5.1776906e-6 + 9.5209005e-5,PySRFunction(X=>x0*0.0019233674 + x3*5.1776906e-6 + 9.5209005e-5)
5,11,2.5177038e-10,(x0 * 0.0019114732) + (x3 + (-0.9999948 * (x3 + -9.486895e-5))),0.03420844497918818,x0*0.0019114732 + x3 - 0.9999948*(x3 - 9.486895e-5),PySRFunction(X=>x0*0.0019114732 + x3 - 0.9999948*(x3 - 9.486895e-5))
6,13,1.08095054e-10,((x0 * 0.0019193856) + (x3 * ((x0 * -1.0954822e-6) + 5.119431e-6))) + 9.572506e-5,0.4227532559909832,x0*0.0019193856 + x3*(5.119431e-6 + x0*(-1.0954822e-6)) + 9.572506e-5,PySRFunction(X=>x0*0.0019193856 + x3*(5.119431e-6 + x0*(-1.0954822e-6)) + 9.572506e-5)
7,15,1.0486937e-10,((x0 * 0.0019193856) + ((x3 + x1) * (5.119431e-6 + (x0 * -1.0954822e-6)))) + 9.572506e-5,0.015147744638192866,x0*0.0019193856 + (5.119431e-6 + x0*(-1.0954822e-6))*(x1 + x3) + 9.572506e-5,PySRFunction(X=>x0*0.0019193856 + (5.119431e-6 + x0*(-1.0954822e-6))*(x1 + x3) + 9.572506e-5)
8,17,6.9288845e-11,(((x2 * (x0 + (x3 * -0.007630027))) + (x0 + (x3 * 0.002634836))) + 0.046187647) * 0.0019455081,0.2072157769810728,(x0 + x2*(x0 + x3*(-0.007630027)) + x3*0.002634836 + 0.046187647)*0.0019455081,PySRFunction(X=>(x0 + x2*(x0 + x3*(-0.007630027)) + x3*0.002634836 + 0.046187647)*0.0019455081)
9,19,7.0149686e-13,(((((x1 * 0.16597216) + x0) * 0.0019505387) + ((x3 * -1.0126024e-6) * x0)) + 8.1624086e-5) + (x3 * 5.127427e-6),2.2964113910002886,x3*(-1.0126024e-6)*x0 + x3*5.127427e-6 + (x0 + x1*0.16597216)*0.0019505387 + 8.1624086e-5,PySRFunction(X=>x3*(-1.0126024e-6)*x0 + x3*5.127427e-6 + (x0 + x1*0.16597216)*0.0019505387 + 8.1624086e-5)
10,21,6.9856176e-13,((x0 * ((x3 + -0.29581818) * -1.0126024e-6)) + (x3 * 5.127427e-6)) + ((((x1 * 0.16597216) + x0) * 0.0019505387) + 8.1624086e-5),0.002096415291438456,x0*(x3 - 0.29581818)*(-1.0126024e-6) + x3*5.127427e-6 + (x0 + x1*0.16597216)*0.0019505387 + 8.1624086e-5,PySRFunction(X=>x0*(x3 - 0.29581818)*(-1.0126024e-6) + x3*5.127427e-6 + (x0 + x1*0.16597216)*0.0019505387 + 8.1624086e-5)
11,23,3.6884664e-13,(((x1 * 0.16597216) + x0) * 0.0019508257) + ((x3 * 5.1319053e-6) + (8.166479e-5 + (x3 * (-1.0378008e-6 * (x0 + (x1 * 0.23522775)))))),0.3193213224661343,x3*(-1.0378008e-6)*(x0 + x1*0.23522775) + x3*5.1319053e-6 + (x0 + x1*0.16597216)*0.0019508257 + 8.166479e-5,PySRFunction(X=>x3*(-1.0378008e-6)*(x0 + x1*0.23522775) + x3*5.1319053e-6 + (x0 + x1*0.16597216)*0.0019508257 + 8.166479e-5)
12,25,3.4715866e-13,(((((x1 * 0.16597216) + x0) * 0.0019511112) + 8.1698534e-5) + (x3 * 5.1297566e-6)) + (x3 * (((x1 * (x1 * 2.6973875)) + x0) * -1.0318009e-6)),0.03029951950892784,x3*(x0 + x1*x1*2.6973875)*(-1.0318009e-6) + x3*5.1297566e-6 + (x0 + x1*0.16597216)*0.0019511112 + 8.1698534e-5,PySRFunction(X=>x3*(x0 + x1*x1*2.6973875)*(-1.0318009e-6) + x3*5.1297566e-6 + (x0 + x1*0.16597216)*0.0019511112 + 8.1698534e-5)
13,27,3.464139e-13,(((((x1 * 0.16597216) + x0) * (x3 + (x2 * x3))) * -1.0376936e-6) + ((x0 + (x1 * 0.16597216)) * 0.0019511265)) + (8.164073e-5 + (x3 * 5.1318975e-6)),0.0010738029864520563,x3*5.1318975e-6 + (x0 + x1*0.16597216)*0.0019511265 + (x0 + x1*0.16597216)*(x2*x3 + x3)*(-1.0376936e-6) + 8.164073e-5,PySRFunction(X=>x3*5.1318975e-6 + (x0 + x1*0.16597216)*0.0019511265 + (x0 + x1*0.16597216)*(x2*x3 + x3)*(-1.0376936e-6) + 8.164073e-5)
14,29,3.316099e-13,((x0 + (x1 * 0.16597216)) * 0.0019511264) + (((((x0 + (x1 * 0.16597216)) * -1.0412411e-6) * ((x2 * (x3 * 1.3824233)) + x3)) + 8.164125e-5) + (x3 * 5.131884e-6)),0.021837512420615626,x3*5.131884e-6 + (x0 + x1*0.16597216)*(-1.0412411e-6)*(x2*x3*1.3824233 + x3) + (x0 + x1*0.16597216)*0.0019511264 + 8.164125e-5,PySRFunction(X=>x3*5.131884e-6 + (x0 + x1*0.16597216)*(-1.0412411e-6)*(x2*x3*1.3824233 + x3) + (x0 + x1*0.16597216)*0.0019511264 + 8.164125e-5)
